text_id,post_text,text_clean,sentiment_label,sentiment_label_id,topic_category,topic_category_id
TXT_02519,The biggest victory for the IRA was Bloody Sunday. Membership surged. Bombing Syria will only do the same. Membership of ISIS will rocket.,The biggest victory for the IRA was Bloody Sunday. Membership surged. Bombing Syria will only do the same. Membership of ISIS will rocket.,Negative,0,Community_Discussion,1
TXT_02521,@user I am seriously thinking about it! I may go back down to Drexel to get some books.,@user I am seriously thinking about it! I may go back down to Drexel to get some books.,Positive,2,Technical_Issues,3
TXT_02522,21 yd TD run by Ross gives Terps 29-14 lead. Ross has 111 yes rushing. Likely 146 return yards. David Price shutting O's 2-0 in the 4th,21 yd TD run by Ross gives Terps 29-14 lead. Ross has 111 yes rushing. Likely 146 return yards. David Price shutting O's 2-0 in the 4th,Neutral,1,Community_Discussion,1
TXT_02524,Niall is at the US Open again today - September 4 #2,Niall is at the US Open again today - September 4 #2,Neutral,1,Community_Discussion,1
TXT_02525,"""There are 6 or 7 4th graders in the room next to me, for the brother's sleepover. They keep listening to Katy Perry.""","""There are 6 or 7 4th graders in the room next to me, for the brother's sleepover. They keep listening to Katy Perry.""",Neutral,1,Community_Discussion,1
TXT_02526,@user F3 bro from @user is cooking in the FiddleNPig shindig BBQ peoples choice comp w/Holy Smoke team Sat in Ft Mill Google it,@user F3 bro from @user is cooking in the FiddleNPig shindig BBQ peoples choice comp w/Holy Smoke team Sat in Ft Mill Google it,Neutral,1,Community_Discussion,1
TXT_02527,I just saw the 1st Swansea goal against Arsenal. Vermalen didn't even try and get back. Strip him of the armband. Disgrace.,I just saw the 1st Swansea goal against Arsenal. Vermalen didn't even try and get back. Strip him of the armband. Disgrace.,Negative,0,Account_Security,0
TXT_02529,"Mook, Podesta are blowing Hillary's 2nd crack at WH. Making the same huge mistakes as 08. Need to let HRC loose. Too inaccessible to staff","Mook, Podesta are blowing Hillary's 2nd crack at WH. Making the same huge mistakes as 08. Need to let HRC loose. Too inaccessible to staff",Neutral,1,Community_Discussion,1
TXT_02531,Thanks so much to all of you who came to the Remembrance Service on the 11th. I had a great time and I love...,Thanks so much to all of you who came to the Remembrance Service on the 11th. I had a great time and I love...,Positive,2,Community_Discussion,1
TXT_02533,The Guardian view on the BBC plans: nice ideas but much to prove | Editorial via @user,The Guardian view on the BBC plans: nice ideas but much to prove | Editorial via @user,Positive,2,Community_Discussion,1
TXT_02534,sept 27th | Cherub\u002c Pell | Ricks Cafe | $5 advance tix | get at me before the date of show cause the price will go up.,"sept 27th | Cherub, Pell | Ricks Cafe | $5 advance tix | get at me before the date of show cause the price will go up.",Neutral,1,Community_Discussion,1
TXT_02537,Playing Kendrick's Black Friday in the sauna to sweat more,Playing Kendrick's Black Friday in the sauna to sweat more,Positive,2,Community_Discussion,1
TXT_02538,@user I may not be a fan of KPOP but this is definitely racist (what @user said just to clarify),@user I may not be a fan of KPOP but this is definitely racist (what @user said just to clarify),Negative,0,Community_Discussion,1
TXT_02539,I know I'm an asshole for what I'm about to say but I truly feel this way. I HOPE TOM BRADY HAS A SEASON ENDING INURY WITHIN THE 1ST 4 GAMES,I know I'm an asshole for what I'm about to say but I truly feel this way. I HOPE TOM BRADY HAS A SEASON ENDING INURY WITHIN THE 1ST 4 GAMES,Negative,0,Community_Discussion,1
TXT_02540,"@user  once because of the Charlie Hebdo shootings in January, and this time in the light of the Paris terror attacks.""","@user once because of the Charlie Hebdo shootings in January, and this time in the light of the Paris terror attacks.""",Neutral,1,Community_Discussion,1
TXT_02541,Everyone in my feminist studies class was team Nicki AND the Mitski tinydesk was released today WHAT A MONDAY !!!!,Everyone in my feminist studies class was team Nicki AND the Mitski tinydesk was released today WHAT A MONDAY !!!!,Positive,2,Community_Discussion,1
TXT_02542,Giving Iran nuclear missile technology will create global warming this may make even more terrorist lose their jobs so its ISIS i guess.,Giving Iran nuclear missile technology will create global warming this may make even more terrorist lose their jobs so its ISIS i guess.,Negative,0,Community_Discussion,1
TXT_02544,@user @user @user What have I missed? We're going to Ohio next week? Just have me back on Sunday for Zac Brown Band.,@user @user @user What have I missed? We're going to Ohio next week? Just have me back on Sunday for Zac Brown Band.,Neutral,1,Account_Security,0
TXT_02545,"""Though the films may have faults, the soundtracks to the Twilight movies are perfect for writing. (Especially for Gothicists). #phdchat""","""Though the films may have faults, the soundtracks to the Twilight movies are perfect for writing. (Especially for Gothicists). #phdchat""",Positive,2,Community_Discussion,1
TXT_02546,Win tickets to see Janet Jackson at the Air Canada Centre on September 15th!,Win tickets to see Janet Jackson at the Air Canada Centre on September 15th!,Positive,2,Community_Discussion,1
TXT_02547,Israel warns Brazil faces diplomatic downgrade unless it accepts settler in occupied west bank as ambassador,Israel warns Brazil faces diplomatic downgrade unless it accepts settler in occupied west bank as ambassador,Negative,0,Technical_Issues,3
TXT_02548,Rugby tonight and it\u2019s like freezing omg I may die,Rugby tonight and it’s like freezing omg I may die,Negative,0,Community_Discussion,1
TXT_02549,@user golf is the Camilla Parker Bowles in our relationship. And yes\u002c two!! U heard I\u2019m going freelance? 1st order of business!,"@user golf is the Camilla Parker Bowles in our relationship. And yes, two!! U heard I’m going freelance? 1st order of business!",Neutral,1,Community_Discussion,1
TXT_02551,Gonna miss Big Brother tonight.,Gonna miss Big Brother tonight.,Negative,0,Community_Discussion,1
TXT_02552,"""Tomorrow I'll be criticising Iran severely, right here, in front of you, as if I was a born Takfiri. That's life.""","""Tomorrow I'll be criticising Iran severely, right here, in front of you, as if I was a born Takfiri. That's life.""",Negative,0,Community_Discussion,1
TXT_02554,@user I can't wait for Tuesday's PS4 release! It feels like this was designed just for me. Will it support Vita remote play?,@user I can't wait for Tuesday's PS4 release! It feels like this was designed just for me. Will it support Vita remote play?,Positive,2,Feature_Feedback,2
TXT_02555,Go to the AHS football game tomorrow to buy Halloween fun run tickets,Go to the AHS football game tomorrow to buy Halloween fun run tickets,Neutral,1,Community_Discussion,1
TXT_02556,@user Jays have scored 4 in the 10th. Thanks for the mammaries Red Sox. This game is over #Trevsniptweets,@user Jays have scored 4 in the 10th. Thanks for the mammaries Red Sox. This game is over #Trevsniptweets,Positive,2,Community_Discussion,1
TXT_02559,"""Caitlyn Jenner may be charged with manslaughter: When you are involved in a motor vehicle accident, you suffer...","""Caitlyn Jenner may be charged with manslaughter: When you are involved in a motor vehicle accident, you suffer...",Negative,0,Community_Discussion,1
TXT_02561,@user my cousin says everything he needs to know about Islam he learned on September 11th,@user my cousin says everything he needs to know about Islam he learned on September 11th,Negative,0,Community_Discussion,1
TXT_02562,"""Being told the Nathan Williams concussion happened during NEB game, but they didn't know until Sunday. Missed practice all week.""","""Being told the Nathan Williams concussion happened during NEB game, but they didn't know until Sunday. Missed practice all week.""",Negative,0,Technical_Issues,3
TXT_02563,Guest teaching  Super Saturday with Kris Gordon rocked! (@ Wisconsin Athletic Club),Guest teaching Super Saturday with Kris Gordon rocked! (@ Wisconsin Athletic Club),Positive,2,Community_Discussion,1
TXT_02566,Naruto smirks as the Fox quickly throws him towards @user   Naruto may be dumb but he remembered the seal placed upon him by his-,Naruto smirks as the Fox quickly throws him towards @user Naruto may be dumb but he remembered the seal placed upon him by his-,Neutral,1,Feature_Feedback,2
TXT_02567,"@user thanks Chelsea, I have all the info I need. Have a great Tuesday!","@user thanks Chelsea, I have all the info I need. Have a great Tuesday!",Positive,2,Community_Discussion,1
TXT_02568,"""Volunteering 4 the Obama campaign this AM! But I keep waitin 4 #Olivia to come in yelling \""""""""Super Tuesday is coming people!\"""""""" @user","""Volunteering 4 the Obama campaign this AM! But I keep waitin 4 #Olivia to come in yelling \""""""""Super Tuesday is coming people!\"""""""" @user",Positive,2,Community_Discussion,1
TXT_02569,Have Brock Lesnar vs The Undertaker Summerslam simulation coming for you tomorrow :),Have Brock Lesnar vs The Undertaker Summerslam simulation coming for you tomorrow :),Positive,2,Community_Discussion,1
TXT_02572,Still yet to get really excited for Anfield on Sunday.......surely the run must end sometime???,Still yet to get really excited for Anfield on Sunday.......surely the run must end sometime???,Positive,2,Community_Discussion,1
TXT_02573,Price: I\u2019d take Vitali fight: David Price says he would fight Vitali K... CLICK-1st-LINK! 2WIN,Price: I’d take Vitali fight: David Price says he would fight Vitali K... CLICK-1st-LINK! 2WIN,Neutral,1,Community_Discussion,1
TXT_02575,"@user Just noticed you using the Spanish abbreviation \""""""""NO sure\""""""""\u002c no? Think you\u2019re missing Rafa\u002c mon brave""","@user Just noticed you using the Spanish abbreviation \""""""""NO sure\"""""""", no? Think you’re missing Rafa, mon brave""",Negative,0,Community_Discussion,1
TXT_02576,From Jan: Heartrending artistic tributes to Charlie Hebdo and the power of the pen,From Jan: Heartrending artistic tributes to Charlie Hebdo and the power of the pen,Neutral,1,Community_Discussion,1
TXT_02579,"""Ice Cube is suppose to play """"Straight Outta Compton"""" on Friday, and i'd be sooo down to watch him perform """"I ain't the 1"""" #RiotFest""","""Ice Cube is suppose to play """"Straight Outta Compton"""" on Friday, and i'd be sooo down to watch him perform """"I ain't the 1"""" #RiotFest""",Positive,2,Technical_Issues,3
TXT_02580,Tony Blair said 'God will judge me' over Iraq. Here's another biblical truism Tony: 'You [we] reap what you sow.',Tony Blair said 'God will judge me' over Iraq. Here's another biblical truism Tony: 'You [we] reap what you sow.',Negative,0,Feature_Feedback,2
TXT_02582,"Reparations should be made, but c'mon Donald Trump is the LAST candidate to support if you want them.","Reparations should be made, but c'mon Donald Trump is the LAST candidate to support if you want them.",Positive,2,Community_Discussion,1
TXT_02584,""".@crazyfillyjonk I have an """"I am Batman"""" t-shirt. I might wear it on Friday which HR has declared as """"Star Wars Day"""". Because I'm contrary.""",""".@user I have an """"I am Batman"""" t-shirt. I might wear it on Friday which HR has declared as """"Star Wars Day"""". Because I'm contrary.""",Neutral,1,Community_Discussion,1
TXT_02585,Hope i see my champ d best in d wwe mr RKO randy Orton on wwe monday raw tonight,Hope i see my champ d best in d wwe mr RKO randy Orton on wwe monday raw tonight,Positive,2,Community_Discussion,1
TXT_02588,@user we play in the semis on Friday at the Curtis culwell center I don't know what time yet!,@user we play in the semis on Friday at the Curtis culwell center I don't know what time yet!,Neutral,1,Community_Discussion,1
TXT_02589,"""Why Sami Khedira Is the Piece AC Milan Are Missing: Carlo Ancelotti may not be coaching AC Milan anymore, but ...","""Why Sami Khedira Is the Piece AC Milan Are Missing: Carlo Ancelotti may not be coaching AC Milan anymore, but ...",Neutral,1,Community_Discussion,1
TXT_02590,"""Taylor Swift Has Chosen Her Next Single: You may still be dancing along to """"Bad Blood"""" with Taylor Swift and K...","""Taylor Swift Has Chosen Her Next Single: You may still be dancing along to """"Bad Blood"""" with Taylor Swift and K...",Neutral,1,Community_Discussion,1
TXT_02591,White Sox could further explore Robertson trade in offseason via @user They can't get to the 9th to use him.,White Sox could further explore Robertson trade in offseason via @user They can't get to the 9th to use him.,Neutral,1,Community_Discussion,1
TXT_02592,@user I really want @user to tweet me since I bought 4 tickets to his concert October 9th Irving Plaza NYC,@user I really want @user to tweet me since I bought 4 tickets to his concert October 9th Irving Plaza NYC,Positive,2,Community_Discussion,1
